category,Heart Rate,seconds_count,label,date_of_sleep,asleep_seconds,awake_seconds,light_seconds,deep_seconds,rem_seconds,time_hours,time_minutes,time_seconds
light,80.0,930,,2023-02-17,19890,450,12810,3510,3570,5,43,0
rem,78.0,870,,2023-02-17,19890,450,12810,3510,3570,5,59,0
light,76.0,180,,2023-02-17,19890,450,12810,3510,3570,6,13,0
awake,75.0,90,,2023-02-17,19890,450,12810,3510,3570,6,16,0
light,75.0,3480,,2023-02-17,19890,450,12810,3510,3570,6,18,0
awake,72.0,60,,2023-02-17,19890,450,12810,3510,3570,7,16,0
light,72.0,360,,2023-02-17,19890,450,12810,3510,3570,7,17,0
rem,72.0,90,,2023-02-17,19890,450,12810,3510,3570,7,23,0
light,85.0,750,,2023-02-18,25200,480,16800,3480,4920,0,50,0
deep,84.0,1560,,2023-02-18,25200,480,16800,3480,4920,1,3,0
light,79.0,7440,,2023-02-18,25200,480,16800,3480,4920,1,29,0
deep,70.0,1920,,2023-02-18,25200,480,16800,3480,4920,3,33,0
light,69.0,1110,,2023-02-18,25200,480,16800,3480,4920,4,5,0
rem,67.0,1920,,2023-02-18,25200,480,16800,3480,4920,4,23,0
awake,71.0,60,,2023-02-18,25200,480,16800,3480,4920,4,55,0
light,71.0,2280,,2023-02-18,25200,480,16800,3480,4920,4,56,0
awake,67.0,390,,2023-02-18,25200,480,16800,3480,4920,5,34,0
light,61.0,240,,2023-02-18,25200,480,16800,3480,4920,5,41,0
awake,62.0,30,,2023-02-18,25200,480,16800,3480,4920,5,45,0
light,62.0,450,,2023-02-18,25200,480,16800,3480,4920,5,45,0
rem,62.0,510,,2023-02-18,25200,480,16800,3480,4920,5,53,0
light,76.0,2580,,2023-02-18,25200,480,16800,3480,4920,6,1,0
rem,62.0,2490,,2023-02-18,25200,480,16800,3480,4920,6,44,0
light,67.0,1950,,2023-02-18,25200,480,16800,3480,4920,7,26,0
light,77.0,1050,,2023-02-19,25530,300,17400,4560,3570,1,43,0
deep,75.0,330,,2023-02-19,25530,300,17400,4560,3570,2,0,0
light,76.0,240,,2023-02-19,25530,300,17400,4560,3570,2,6,0
deep,72.5434,90,,2023-02-19,25530,300,17400,4560,3570,2,10,0
light,73.0,450,,2023-02-19,25530,300,17400,4560,3570,2,11,0
deep,75.0,600,,2023-02-19,25530,300,17400,4560,3570,2,19,0
light,75.0,120,,2023-02-19,25530,300,17400,4560,3570,2,29,0
deep,75.0,510,,2023-02-19,25530,300,17400,4560,3570,2,31,0
light,74.0,1980,,2023-02-19,25530,300,17400,4560,3570,2,39,0
deep,75.0,90,,2023-02-19,25530,300,17400,4560,3570,3,12,0
light,75.0,390,,2023-02-19,25530,300,17400,4560,3570,3,14,0
deep,72.0,90,,2023-02-19,25530,300,17400,4560,3570,3,20,0
light,72.0,330,,2023-02-19,25530,300,17400,4560,3570,3,22,0
deep,69.0,90,,2023-02-19,25530,300,17400,4560,3570,3,27,0
light,71.0,180,,2023-02-19,25530,300,17400,4560,3570,3,29,0
deep,71.0,420,,2023-02-19,25530,300,17400,4560,3570,3,32,0
light,68.0,510,,2023-02-19,25530,300,17400,4560,3570,3,39,0
deep,72.0,480,,2023-02-19,25530,300,17400,4560,3570,3,47,0
light,70.0,1560,,2023-02-19,25530,300,17400,4560,3570,3,55,0
rem,67.0,330,,2023-02-19,25530,300,17400,4560,3570,4,21,0
awake,70.0,60,,2023-02-19,25530,300,17400,4560,3570,4,27,0
light,70.0,210,,2023-02-19,25530,300,17400,4560,3570,4,28,0
rem,65.0,1500,,2023-02-19,25530,300,17400,4560,3570,4,31,0
light,68.0,1200,,2023-02-19,25530,300,17400,4560,3570,4,56,0
deep,72.0,1860,,2023-02-19,25530,300,17400,4560,3570,5,16,0
light,64.0,660,,2023-02-19,25530,300,17400,4560,3570,5,47,0
rem,68.0,570,,2023-02-19,25530,300,17400,4560,3570,5,58,0
awake,67.8825,30,,2023-02-19,25530,300,17400,4560,3570,6,8,0
light,67.8825,2490,,2023-02-19,25530,300,17400,4560,3570,6,8,0
awake,70.0,60,,2023-02-19,25530,300,17400,4560,3570,6,50,0
light,70.0,60,,2023-02-19,25530,300,17400,4560,3570,6,51,0
awake,70.0,90,,2023-02-19,25530,300,17400,4560,3570,6,52,0
light,68.0,870,,2023-02-19,25530,300,17400,4560,3570,6,53,0
awake,67.0,60,,2023-02-19,25530,300,17400,4560,3570,7,8,0
light,67.0,3630,,2023-02-19,25530,300,17400,4560,3570,7,9,0
rem,68.0,1170,,2023-02-19,25530,300,17400,4560,3570,8,9,0
light,68.0,1470,,2023-02-19,25530,300,17400,4560,3570,8,29,0
light,90.3283,1020,,2023-02-20,28170,1770,18210,3570,6390,0,9,0
deep,76.0,360,,2023-02-20,28170,1770,18210,3570,6390,0,26,0
light,71.0,270,,2023-02-20,28170,1770,18210,3570,6390,0,32,0
deep,71.0,300,,2023-02-20,28170,1770,18210,3570,6390,0,37,0
light,71.0,450,,2023-02-20,28170,1770,18210,3570,6390,0,42,0
deep,71.0,690,,2023-02-20,28170,1770,18210,3570,6390,0,49,0
light,70.0,1500,,2023-02-20,28170,1770,18210,3570,6390,1,1,0
deep,69.0,270,,2023-02-20,28170,1770,18210,3570,6390,1,26,0
light,68.0,210,,2023-02-20,28170,1770,18210,3570,6390,1,30,0
awake,65.0,30,,2023-02-20,28170,1770,18210,3570,6390,1,34,0
light,65.0,270,,2023-02-20,28170,1770,18210,3570,6390,1,34,0
rem,68.0,630,,2023-02-20,28170,1770,18210,3570,6390,1,39,0
light,66.0,90,,2023-02-20,28170,1770,18210,3570,6390,1,49,0
rem,66.0,510,,2023-02-20,28170,1770,18210,3570,6390,1,51,0
light,63.0,180,,2023-02-20,28170,1770,18210,3570,6390,1,59,0
rem,63.0,750,,2023-02-20,28170,1770,18210,3570,6390,2,2,0
light,65.0,1380,,2023-02-20,28170,1770,18210,3570,6390,2,15,0
deep,65.0,180,,2023-02-20,28170,1770,18210,3570,6390,2,38,0
light,65.0,180,,2023-02-20,28170,1770,18210,3570,6390,2,41,0
deep,65.0,450,,2023-02-20,28170,1770,18210,3570,6390,2,44,0
light,67.0,30,,2023-02-20,28170,1770,18210,3570,6390,2,51,0
awake,67.0,60,,2023-02-20,28170,1770,18210,3570,6390,2,52,0
light,62.0,1530,,2023-02-20,28170,1770,18210,3570,6390,2,53,0
awake,62.0,60,,2023-02-20,28170,1770,18210,3570,6390,3,18,0
light,62.0,120,,2023-02-20,28170,1770,18210,3570,6390,3,19,0
rem,62.0,1080,,2023-02-20,28170,1770,18210,3570,6390,3,21,0
light,63.0,990,,2023-02-20,28170,1770,18210,3570,6390,3,39,0
deep,64.0,1320,,2023-02-20,28170,1770,18210,3570,6390,3,56,0
light,69.0,2310,,2023-02-20,28170,1770,18210,3570,6390,4,18,0
rem,61.0,1470,,2023-02-20,28170,1770,18210,3570,6390,4,56,0
awake,60.0,270,,2023-02-20,28170,1770,18210,3570,6390,5,21,0
light,60.0,300,,2023-02-20,28170,1770,18210,3570,6390,5,25,0
rem,63.0,60,,2023-02-20,28170,1770,18210,3570,6390,5,30,0
light,63.0,90,,2023-02-20,28170,1770,18210,3570,6390,5,31,0
rem,63.0,90,,2023-02-20,28170,1770,18210,3570,6390,5,33,0
light,63.0,2100,,2023-02-20,28170,1770,18210,3570,6390,5,34,0
awake,63.0,30,,2023-02-20,28170,1770,18210,3570,6390,6,9,0
light,63.0,960,,2023-02-20,28170,1770,18210,3570,6390,6,10,0
rem,58.0,1200,,2023-02-20,28170,1770,18210,3570,6390,6,26,0
awake,60.0,510,,2023-02-20,28170,1770,18210,3570,6390,6,46,0
light,63.0,750,,2023-02-20,28170,1770,18210,3570,6390,6,54,0
awake,62.0,30,,2023-02-20,28170,1770,18210,3570,6390,7,7,0
light,60.0,2490,,2023-02-20,28170,1770,18210,3570,6390,7,7,0
awake,62.0,60,,2023-02-20,28170,1770,18210,3570,6390,7,49,0
light,62.0,360,,2023-02-20,28170,1770,18210,3570,6390,7,50,0
rem,60.0,270,,2023-02-20,28170,1770,18210,3570,6390,7,56,0
awake,62.0,30,,2023-02-20,28170,1770,18210,3570,6390,8,0,0
rem,62.0,150,,2023-02-20,28170,1770,18210,3570,6390,8,1,0
awake,62.0,450,,2023-02-20,28170,1770,18210,3570,6390,8,3,0
light,62.0,120,,2023-02-20,28170,1770,18210,3570,6390,8,11,0
rem,63.0,90,,2023-02-20,28170,1770,18210,3570,6390,8,13,0
awake,63.0,120,,2023-02-20,28170,1770,18210,3570,6390,8,14,0
light,65.0,300,,2023-02-20,28170,1770,18210,3570,6390,8,16,0
awake,65.0,120,,2023-02-20,28170,1770,18210,3570,6390,8,21,0
light,62.0,210,,2023-02-20,28170,1770,18210,3570,6390,8,23,0
rem,62.0,90,,2023-02-20,28170,1770,18210,3570,6390,8,27,0
light,61.0,810,,2023-02-21,22920,990,15480,3150,4290,1,16,0
awake,62.0,60,,2023-02-21,22920,990,15480,3150,4290,1,29,0
light,61.0,1050,,2023-02-21,22920,990,15480,3150,4290,1,30,0
deep,69.0,330,,2023-02-21,22920,990,15480,3150,4290,1,48,0
light,63.0,150,,2023-02-21,22920,990,15480,3150,4290,1,53,0
deep,71.0,810,,2023-02-21,22920,990,15480,3150,4290,1,56,0
light,71.0,390,,2023-02-21,22920,990,15480,3150,4290,2,9,0
rem,62.0,210,,2023-02-21,22920,990,15480,3150,4290,2,16,0
awake,64.0,60,,2023-02-21,22920,990,15480,3150,4290,2,19,0
light,64.0,120,,2023-02-21,22920,990,15480,3150,4290,2,20,0
rem,61.0,630,,2023-02-21,22920,990,15480,3150,4290,2,22,0
light,64.0,720,,2023-02-21,22920,990,15480,3150,4290,2,33,0
awake,67.0,60,,2023-02-21,22920,990,15480,3150,4290,2,45,0
light,62.0,1770,,2023-02-21,22920,990,15480,3150,4290,2,46,0
deep,73.0,1680,,2023-02-21,22920,990,15480,3150,4290,3,15,0
light,71.0,120,,2023-02-21,22920,990,15480,3150,4290,3,43,0
awake,71.0,30,,2023-02-21,22920,990,15480,3150,4290,3,45,0
light,71.0,180,,2023-02-21,22920,990,15480,3150,4290,3,46,0
rem,67.0,570,,2023-02-21,22920,990,15480,3150,4290,3,49,0
awake,68.0,240,,2023-02-21,22920,990,15480,3150,4290,3,58,0
light,66.0,3630,,2023-02-21,22920,990,15480,3150,4290,4,2,0
deep,66.0,330,,2023-02-21,22920,990,15480,3150,4290,5,3,0
light,65.0,2790,,2023-02-21,22920,990,15480,3150,4290,5,8,0
rem,61.0,90,,2023-02-21,22920,990,15480,3150,4290,5,55,0
awake,58.0,60,,2023-02-21,22920,990,15480,3150,4290,5,56,0
light,58.0,120,,2023-02-21,22920,990,15480,3150,4290,5,57,0
awake,58.0,90,,2023-02-21,22920,990,15480,3150,4290,5,59,0
light,58.0,90,,2023-02-21,22920,990,15480,3150,4290,6,1,0
rem,63.0,270,,2023-02-21,22920,990,15480,3150,4290,6,2,0
awake,60.0,120,,2023-02-21,22920,990,15480,3150,4290,6,7,0
light,60.0,60,,2023-02-21,22920,990,15480,3150,4290,6,9,0
rem,58.0,270,,2023-02-21,22920,990,15480,3150,4290,6,10,0
awake,58.0,240,,2023-02-21,22920,990,15480,3150,4290,6,14,0
light,58.0,150,,2023-02-21,22920,990,15480,3150,4290,6,18,0
rem,58.0,1560,,2023-02-21,22920,990,15480,3150,4290,6,21,0
light,59.0,3210,,2023-02-21,22920,990,15480,3150,4290,6,47,0
awake,59.0,30,,2023-02-21,22920,990,15480,3150,4290,7,40,0
light,59.0,120,,2023-02-21,22920,990,15480,3150,4290,7,41,0
rem,59.0,690,,2023-02-21,22920,990,15480,3150,4290,7,43,0
light,66.0,840,,2023-02-22,26460,390,15870,3210,7380,0,47,0
deep,62.0,1560,,2023-02-22,26460,390,15870,3210,7380,1,1,0
light,66.0,780,,2023-02-22,26460,390,15870,3210,7380,1,27,0
rem,62.0,420,,2023-02-22,26460,390,15870,3210,7380,1,40,0
light,59.0,1230,,2023-02-22,26460,390,15870,3210,7380,1,47,0
deep,70.0,870,,2023-02-22,26460,390,15870,3210,7380,2,7,0
awake,68.0,30,,2023-02-22,26460,390,15870,3210,7380,2,22,0
light,68.0,2790,,2023-02-22,26460,390,15870,3210,7380,2,22,0
awake,59.0,30,,2023-02-22,26460,390,15870,3210,7380,3,9,0
light,59.0,930,,2023-02-22,26460,390,15870,3210,7380,3,9,0
awake,62.0,270,,2023-02-22,26460,390,15870,3210,7380,3,25,0
light,62.0,450,,2023-02-22,26460,390,15870,3210,7380,3,29,0
rem,59.0,1440,,2023-02-22,26460,390,15870,3210,7380,3,37,0
light,61.0,1650,,2023-02-22,26460,390,15870,3210,7380,4,1,0
deep,64.0,720,,2023-02-22,26460,390,15870,3210,7380,4,28,0
light,63.0,30,,2023-02-22,26460,390,15870,3210,7380,4,40,0
awake,58.0,60,,2023-02-22,26460,390,15870,3210,7380,4,41,0
light,58.0,1800,,2023-02-22,26460,390,15870,3210,7380,4,42,0
deep,62.0,60,,2023-02-22,26460,390,15870,3210,7380,5,12,0
light,62.0,780,,2023-02-22,26460,390,15870,3210,7380,5,13,0
rem,59.0,1620,,2023-02-22,26460,390,15870,3210,7380,5,26,0
light,60.0,3630,,2023-02-22,26460,390,15870,3210,7380,5,53,0
rem,58.0,3900,,2023-02-22,26460,390,15870,3210,7380,6,53,0
light,65.0,960,,2023-02-22,26460,390,15870,3210,7380,7,58,0
light,65.0,150,,2023-02-23,27060,2520,17820,2640,6600,0,41,0
awake,70.0,150,,2023-02-23,27060,2520,17820,2640,6600,0,44,0
light,65.0,840,,2023-02-23,27060,2520,17820,2640,6600,0,46,0
deep,66.0,300,,2023-02-23,27060,2520,17820,2640,6600,1,0,0
light,63.0,510,,2023-02-23,27060,2520,17820,2640,6600,1,5,0
deep,69.0,870,,2023-02-23,27060,2520,17820,2640,6600,1,14,0
light,69.0,3270,,2023-02-23,27060,2520,17820,2640,6600,1,28,0
deep,73.0,300,,2023-02-23,27060,2520,17820,2640,6600,2,23,0
light,71.0,60,,2023-02-23,27060,2520,17820,2640,6600,2,28,0
awake,71.0,150,,2023-02-23,27060,2520,17820,2640,6600,2,29,0
light,62.0,510,,2023-02-23,27060,2520,17820,2640,6600,2,31,0
rem,68.0,1860,,2023-02-23,27060,2520,17820,2640,6600,2,40,0
light,68.0,30,,2023-02-23,27060,2520,17820,2640,6600,3,11,0
awake,68.0,30,,2023-02-23,27060,2520,17820,2640,6600,3,11,0
light,68.0,150,,2023-02-23,27060,2520,17820,2640,6600,3,12,0
awake,68.0,450,,2023-02-23,27060,2520,17820,2640,6600,3,14,0
light,64.0,810,,2023-02-23,27060,2520,17820,2640,6600,3,22,0
awake,68.0,270,,2023-02-23,27060,2520,17820,2640,6600,3,35,0
light,66.0,3000,,2023-02-23,27060,2520,17820,2640,6600,3,40,0
deep,67.0,1170,,2023-02-23,27060,2520,17820,2640,6600,4,30,0
light,62.0,480,,2023-02-23,27060,2520,17820,2640,6600,4,49,0
rem,69.0,1500,,2023-02-23,27060,2520,17820,2640,6600,4,57,0
light,69.0,2910,,2023-02-23,27060,2520,17820,2640,6600,5,22,0
awake,59.0,30,,2023-02-23,27060,2520,17820,2640,6600,6,11,0
light,59.0,540,,2023-02-23,27060,2520,17820,2640,6600,6,11,0
rem,59.0,30,,2023-02-23,27060,2520,17820,2640,6600,6,20,0
light,59.0,120,,2023-02-23,27060,2520,17820,2640,6600,6,21,0
rem,59.0,60,,2023-02-23,27060,2520,17820,2640,6600,6,23,0
awake,59.0,240,,2023-02-23,27060,2520,17820,2640,6600,6,24,0
light,65.0,270,,2023-02-23,27060,2520,17820,2640,6600,6,28,0
rem,64.0,840,,2023-02-23,27060,2520,17820,2640,6600,6,32,0
awake,60.0,180,,2023-02-23,27060,2520,17820,2640,6600,6,46,0
rem,63.0,120,,2023-02-23,27060,2520,17820,2640,6600,6,49,0
awake,61.0,120,,2023-02-23,27060,2520,17820,2640,6600,6,51,0
light,61.0,150,,2023-02-23,27060,2520,17820,2640,6600,6,53,0
awake,64.0,60,,2023-02-23,27060,2520,17820,2640,6600,6,56,0
light,64.0,3120,,2023-02-23,27060,2520,17820,2640,6600,6,57,0
awake,67.0,180,,2023-02-23,27060,2520,17820,2640,6600,7,49,0
light,60.0,600,,2023-02-23,27060,2520,17820,2640,6600,7,52,0
rem,65.0,750,,2023-02-23,27060,2520,17820,2640,6600,8,2,0
awake,64.0,150,,2023-02-23,27060,2520,17820,2640,6600,8,14,0
rem,68.0,1440,,2023-02-23,27060,2520,17820,2640,6600,8,17,0
awake,65.0,390,,2023-02-23,27060,2520,17820,2640,6600,8,41,0
light,66.0,120,,2023-02-23,27060,2520,17820,2640,6600,8,47,0
awake,66.0,120,,2023-02-23,27060,2520,17820,2640,6600,8,49,0
light,66.0,180,,2023-02-23,27060,2520,17820,2640,6600,8,51,0
light,81.0,630,,2023-02-24,23250,600,15480,3690,4080,0,50,0
awake,71.0,150,,2023-02-24,23250,600,15480,3690,4080,1,0,0
light,71.0,1230,,2023-02-24,23250,600,15480,3690,4080,1,3,0
deep,71.0,840,,2023-02-24,23250,600,15480,3690,4080,1,23,0
light,68.0,4350,,2023-02-24,23250,600,15480,3690,4080,1,37,0
rem,63.0,600,,2023-02-24,23250,600,15480,3690,4080,2,50,0
awake,64.0,60,,2023-02-24,23250,600,15480,3690,4080,3,0,0
rem,64.0,750,,2023-02-24,23250,600,15480,3690,4080,3,1,0
light,62.0,1200,,2023-02-24,23250,600,15480,3690,4080,3,13,0
deep,70.0,2130,,2023-02-24,23250,600,15480,3690,4080,3,33,0
light,68.0,660,,2023-02-24,23250,600,15480,3690,4080,4,9,0
rem,59.0,1500,,2023-02-24,23250,600,15480,3690,4080,4,20,0
light,61.0,2190,,2023-02-24,23250,600,15480,3690,4080,4,45,0
deep,64.0,720,,2023-02-24,23250,600,15480,3690,4080,5,21,0
light,63.0,1410,,2023-02-24,23250,600,15480,3690,4080,5,33,0
rem,60.0,1020,,2023-02-24,23250,600,15480,3690,4080,5,57,0
awake,60.0,30,,2023-02-24,23250,600,15480,3690,4080,6,14,0
rem,60.0,30,,2023-02-24,23250,600,15480,3690,4080,6,14,0
light,60.0,30,,2023-02-24,23250,600,15480,3690,4080,6,15,0
rem,60.0,180,,2023-02-24,23250,600,15480,3690,4080,6,15,0
awake,61.0,180,,2023-02-24,23250,600,15480,3690,4080,6,18,0
light,59.0,1080,,2023-02-24,23250,600,15480,3690,4080,6,21,0
awake,63.0,30,,2023-02-24,23250,600,15480,3690,4080,6,39,0
light,60.0,1380,,2023-02-24,23250,600,15480,3690,4080,6,40,0
awake,61.0,30,,2023-02-24,23250,600,15480,3690,4080,7,3,0
light,61.0,180,,2023-02-24,23250,600,15480,3690,4080,7,3,0
awake,60.0,60,,2023-02-24,23250,600,15480,3690,4080,7,6,0
light,60.0,210,,2023-02-24,23250,600,15480,3690,4080,7,7,0
awake,62.0,60,,2023-02-24,23250,600,15480,3690,4080,7,11,0
light,62.0,930,,2023-02-24,23250,600,15480,3690,4080,7,12,0
light,72.0,1260,,2023-02-25,25410,750,17880,3660,3870,0,26,0
deep,68.0,690,,2023-02-25,25410,750,17880,3660,3870,0,47,0
awake,67.0,60,,2023-02-25,25410,750,17880,3660,3870,0,58,0
light,67.0,600,,2023-02-25,25410,750,17880,3660,3870,0,59,0
deep,73.0,2580,,2023-02-25,25410,750,17880,3660,3870,1,9,0
awake,69.0,30,,2023-02-25,25410,750,17880,3660,3870,1,52,0
light,69.0,4890,,2023-02-25,25410,750,17880,3660,3870,1,53,0
rem,61.0,90,,2023-02-25,25410,750,17880,3660,3870,3,14,0
awake,61.0,60,,2023-02-25,25410,750,17880,3660,3870,3,16,0
light,61.0,150,,2023-02-25,25410,750,17880,3660,3870,3,17,0
rem,62.0,1260,,2023-02-25,25410,750,17880,3660,3870,3,19,0
awake,70.0,330,,2023-02-25,25410,750,17880,3660,3870,3,40,0
light,61.0,2490,,2023-02-25,25410,750,17880,3660,3870,3,46,0
deep,61.0,390,,2023-02-25,25410,750,17880,3660,3870,4,27,0
light,63.2432,4890,,2023-02-25,25410,750,17880,3660,3870,4,34,0
rem,58.0,2400,,2023-02-25,25410,750,17880,3660,3870,5,55,0
light,62.0699,3450,,2023-02-25,25410,750,17880,3660,3870,6,35,0
awake,61.0,60,,2023-02-25,25410,750,17880,3660,3870,7,33,0
light,61.0,60,,2023-02-25,25410,750,17880,3660,3870,7,34,0
awake,61.0,30,,2023-02-25,25410,750,17880,3660,3870,7,35,0
light,61.0,90,,2023-02-25,25410,750,17880,3660,3870,7,35,0
rem,61.0,60,,2023-02-25,25410,750,17880,3660,3870,7,37,0
awake,61.0,180,,2023-02-25,25410,750,17880,3660,3870,7,38,0
rem,62.0,60,,2023-02-25,25410,750,17880,3660,3870,7,41,0
light,86.0,810,,2023-02-26,26910,1200,18450,3240,5220,0,9,0
awake,75.0,90,,2023-02-26,26910,1200,18450,3240,5220,0,22,0
light,75.0,540,,2023-02-26,26910,1200,18450,3240,5220,0,24,0
awake,80.0,120,,2023-02-26,26910,1200,18450,3240,5220,0,33,0
light,74.0,300,,2023-02-26,26910,1200,18450,3240,5220,0,35,0
awake,80.2505,60,,2023-02-26,26910,1200,18450,3240,5220,0,40,0
light,80.2505,1410,,2023-02-26,26910,1200,18450,3240,5220,0,41,0
deep,76.0,390,,2023-02-26,26910,1200,18450,3240,5220,1,4,0
light,76.0,90,,2023-02-26,26910,1200,18450,3240,5220,1,11,0
deep,76.0,330,,2023-02-26,26910,1200,18450,3240,5220,1,12,0
light,76.0,150,,2023-02-26,26910,1200,18450,3240,5220,1,18,0
deep,76.0,450,,2023-02-26,26910,1200,18450,3240,5220,1,20,0
light,73.0,360,,2023-02-26,26910,1200,18450,3240,5220,1,28,0
rem,66.0,60,,2023-02-26,26910,1200,18450,3240,5220,1,34,0
awake,66.0,30,,2023-02-26,26910,1200,18450,3240,5220,1,35,0
light,66.0,150,,2023-02-26,26910,1200,18450,3240,5220,1,35,0
rem,66.0,1440,,2023-02-26,26910,1200,18450,3240,5220,1,38,0
light,64.0,1830,,2023-02-26,26910,1200,18450,3240,5220,2,2,0
deep,64.0,2070,,2023-02-26,26910,1200,18450,3240,5220,2,32,0
light,63.0,720,,2023-02-26,26910,1200,18450,3240,5220,3,7,0
rem,69.0,1470,,2023-02-26,26910,1200,18450,3240,5220,3,19,0
light,62.0,3360,,2023-02-26,26910,1200,18450,3240,5220,3,43,0
awake,60.0,60,,2023-02-26,26910,1200,18450,3240,5220,4,39,0
light,60.0,90,,2023-02-26,26910,1200,18450,3240,5220,4,40,0
awake,59.0,120,,2023-02-26,26910,1200,18450,3240,5220,4,42,0
light,59.0,2220,,2023-02-26,26910,1200,18450,3240,5220,4,44,0
awake,60.0,30,,2023-02-26,26910,1200,18450,3240,5220,5,21,0
light,60.0,180,,2023-02-26,26910,1200,18450,3240,5220,5,21,0
rem,60.0,900,,2023-02-26,26910,1200,18450,3240,5220,5,24,0
light,61.0,3900,,2023-02-26,26910,1200,18450,3240,5220,5,39,0
awake,67.0,690,,2023-02-26,26910,1200,18450,3240,5220,6,44,0
light,63.0,1620,,2023-02-26,26910,1200,18450,3240,5220,6,56,0
rem,64.0,90,,2023-02-26,26910,1200,18450,3240,5220,7,23,0
light,64.0,720,,2023-02-26,26910,1200,18450,3240,5220,7,24,0
rem,63.0,1260,,2023-02-26,26910,1200,18450,3240,5220,7,36,0
light,68.0,270,,2023-02-27,23580,810,17160,1620,4800,1,9,0
awake,68.0,60,,2023-02-27,23580,810,17160,1620,4800,1,13,0
light,68.0,360,,2023-02-27,23580,810,17160,1620,4800,1,14,0
awake,69.0,150,,2023-02-27,23580,810,17160,1620,4800,1,20,0
light,69.0,1110,,2023-02-27,23580,810,17160,1620,4800,1,23,0
deep,67.0,150,,2023-02-27,23580,810,17160,1620,4800,1,41,0
light,67.0,360,,2023-02-27,23580,810,17160,1620,4800,1,44,0
deep,67.0,360,,2023-02-27,23580,810,17160,1620,4800,1,50,0
light,65.0,30,,2023-02-27,23580,810,17160,1620,4800,1,56,0
awake,65.0,30,,2023-02-27,23580,810,17160,1620,4800,1,56,0
light,65.0,3300,,2023-02-27,23580,810,17160,1620,4800,1,57,0
rem,76.0,1290,,2023-02-27,23580,810,17160,1620,4800,2,52,0
light,75.0,2430,,2023-02-27,23580,810,17160,1620,4800,3,13,0
deep,78.0,1110,,2023-02-27,23580,810,17160,1620,4800,3,54,0
light,78.0,60,,2023-02-27,23580,810,17160,1620,4800,4,12,0
awake,78.0,30,,2023-02-27,23580,810,17160,1620,4800,4,13,0
light,78.0,480,,2023-02-27,23580,810,17160,1620,4800,4,14,0
rem,65.0,960,,2023-02-27,23580,810,17160,1620,4800,4,22,0
light,68.0,240,,2023-02-27,23580,810,17160,1620,4800,4,38,0
rem,66.0,120,,2023-02-27,23580,810,17160,1620,4800,4,42,0
light,66.0,4440,,2023-02-27,23580,810,17160,1620,4800,4,44,0
rem,64.0,1260,,2023-02-27,23580,810,17160,1620,4800,5,58,0
awake,62.0,30,,2023-02-27,23580,810,17160,1620,4800,6,19,0
rem,62.0,1080,,2023-02-27,23580,810,17160,1620,4800,6,19,0
awake,63.7532,30,,2023-02-27,23580,810,17160,1620,4800,6,37,0
light,63.7532,600,,2023-02-27,23580,810,17160,1620,4800,6,38,0
rem,62.0,90,,2023-02-27,23580,810,17160,1620,4800,6,48,0
light,65.0,2310,,2023-02-27,23580,810,17160,1620,4800,6,49,0
awake,63.0,150,,2023-02-27,23580,810,17160,1620,4800,7,28,0
light,63.0,510,,2023-02-27,23580,810,17160,1620,4800,7,30,0
awake,64.0,60,,2023-02-27,23580,810,17160,1620,4800,7,39,0
light,63.0,180,,2023-02-27,23580,810,17160,1620,4800,7,40,0
awake,63.0,30,,2023-02-27,23580,810,17160,1620,4800,7,43,0
light,63.0,330,,2023-02-27,23580,810,17160,1620,4800,7,43,0
awake,63.0,240,,2023-02-27,23580,810,17160,1620,4800,7,49,0
light,61.0,150,,2023-02-27,23580,810,17160,1620,4800,7,53,0
light,70.0,390,,2023-02-28,26610,2400,18930,2520,5160,0,7,0
awake,78.0,150,,2023-02-28,26610,2400,18930,2520,5160,0,13,0
light,70.0,900,,2023-02-28,26610,2400,18930,2520,5160,0,16,0
deep,72.0,780,,2023-02-28,26610,2400,18930,2520,5160,0,31,0
light,72.0,1140,,2023-02-28,26610,2400,18930,2520,5160,0,44,0
deep,72.0,570,,2023-02-28,26610,2400,18930,2520,5160,1,3,0
light,70.0,990,,2023-02-28,26610,2400,18930,2520,5160,1,12,0
rem,72.0,1440,,2023-02-28,26610,2400,18930,2520,5160,1,29,0
light,66.0,1860,,2023-02-28,26610,2400,18930,2520,5160,1,53,0
deep,70.0,1170,,2023-02-28,26610,2400,18930,2520,5160,2,24,0
light,69.0,1770,,2023-02-28,26610,2400,18930,2520,5160,2,43,0
rem,66.0,840,,2023-02-28,26610,2400,18930,2520,5160,3,13,0
awake,63.0,240,,2023-02-28,26610,2400,18930,2520,5160,3,27,0
light,63.0,4440,,2023-02-28,26610,2400,18930,2520,5160,3,31,0
rem,63.0,510,,2023-02-28,26610,2400,18930,2520,5160,4,45,0
awake,68.0,780,,2023-02-28,26610,2400,18930,2520,5160,4,53,0
light,65.0,330,,2023-02-28,26610,2400,18930,2520,5160,5,6,0
rem,63.0,60,,2023-02-28,26610,2400,18930,2520,5160,5,12,0
awake,63.0,90,,2023-02-28,26610,2400,18930,2520,5160,5,13,0
light,61.0,570,,2023-02-28,26610,2400,18930,2520,5160,5,14,0
awake,66.0,390,,2023-02-28,26610,2400,18930,2520,5160,5,24,0
light,66.0,2640,,2023-02-28,26610,2400,18930,2520,5160,5,30,0
